House_ID,Location,City_Town,Type_of_House,Bedrooms,Bathrooms,Lot_Size_sqft,House_Price_KSh,House_Tax_Rate_%,Year_Built,Proximity_to_City_km,Price_Change_Since_2020_KSh,Price_2020_KSh,Price_2021_KSh,Price_2022_KSh,Price_2023_KSh,Price_2024_KSh
8205,Kisumu,Nyalenda,Mansion,2,2,929,28353014,3.74,2022,19.07,-4691216,33789153,36165582,24456394,36050177,28027391
8206,Nyeri,Ruring'u,Villa,6,6,2630,11168444,1.02,2009,44.44,2387199,13151238,10734131,13223421,13658657,13377177
8207,Kericho,Ainamoi,Bungalow,6,3,3146,2919228,2.46,2021,19.03,431833,3693375,3024537,2501754,3009019,3216484
8208,Eldoret,Langas,Bungalow,5,3,4878,33695990,1.27,1983,18.75,6636773,39072303,32427965,32337597,37564569,43043044
8209,Kisumu,Nyalenda,Apartment,3,1,1303,99589621,2.46,1982,22.83,-4454355,105362704,110402715,106973676,117643547,102674968
8210,Nairobi,Karen,Apartment,1,1,2047,58155063,1.69,1988,27.58,-10673629,67716157,49429635,52797435,69014413,55067948
8211,Eldoret,West Indies,Mansion,2,1,1445,86326102,4.38,2006,48.35,24963576,102502225,105688254,97318289,110329742,90956573
8212,Nairobi,Westlands,Mansion,6,5,2436,2157961,1.83,2023,2.57,399570,2061612,2425701,2509022,1782800,2517178
8213,Thika,Kiganjo,Apartment,3,3,3476,5321058,3.84,2016,29.84,509542,5755862,4751055,5661466,5152129,5619502
8214,Nairobi,Kilimani,Mansion,5,2,3961,73816560,1.86,2000,34.35,-7591917,81086285,69113858,88271196,95110390,71323174
8215,Eldoret,Kapsoya,Villa,5,5,2471,79622645,2.4,1982,33.03,2169434,74388306,80191013,101297296,94478610,92910312
8216,Nairobi,Lavington,Villa,1,1,4289,5536984,1.39,1981,32.98,1389122,4521324,5960137,5398867,4705269,4932830
8217,Kericho,Kapsoit,Townhouse,2,2,4693,56515643,4.83,2010,42.43,-4536358,60560298,65244299,71542123,60192988,48600658
8218,Malindi,Shela,Townhouse,2,2,1556,82616948,3.82,2005,36.06,5863127,77650927,91541401,76158032,103329075,76347317
8219,Thika,Kiganjo,Villa,5,2,1626,66345610,1.65,1990,18.93,-13058486,62113293,83406048,54227154,80456529,67577879
8220,Eldoret,West Indies,Apartment,4,4,4691,48815574,3.66,2014,24.1,8496803,43277549,42485707,43307548,42524449,50318421
8221,Kericho,Kapsoit,Villa,5,1,1347,45524250,1.3,2016,31.87,278404,45664128,53061053,51053662,41090606,52292568
8222,Malindi,Watamu,Mansion,2,2,4260,39874381,4.33,2010,32.8,-1632925,36066850,46746884,38840775,39087912,41059279
8223,Mombasa,Mtwapa,Bungalow,6,5,2918,51723612,4.91,1982,8.4,1657199,61071194,61451063,42742656,57680665,50469117
8224,Machakos,Matuu,Bungalow,2,2,740,97079907,3.95,1983,0.52,9231411,82630107,117016294,87660676,92846182,111954282
8225,Mombasa,Mtwapa,Bungalow,4,4,3533,89002639,1.57,1997,6.48,-11974176,89359846,91281577,80230893,76095244,80889009
8226,Nakuru,Free Area,Villa,1,1,4399,76080627,1.06,2002,33.82,21613269,74529980,71045774,90580671,81689799,98449884
8227,Kericho,Motobo,Townhouse,6,4,1571,95242697,4.34,1993,49.49,-18252268,94756903,85752106,121476306,116142901,94140548
8228,Nairobi,Kilimani,Mansion,5,3,2641,95813134,4.18,1992,43.09,-18280735,92333741,123005356,94685506,87585444,93206670
8229,Mombasa,Bamburi,Mansion,6,3,543,75609237,2.77,1988,19.01,-3481097,69426830,95276096,67724963,60596027,68544505
8230,Nakuru,Kiamunyi,Villa,3,2,3682,63842124,3.88,1991,2.32,-9027303,58851226,52085444,52860440,78033708,53499977
8231,Kisumu,Lolwe,Mansion,3,1,4128,80870344,3.8,2015,40.81,15977747,70593601,103753553,102455624,67141611,79260449
8232,Mombasa,Nyali,Villa,3,1,3232,56511224,4.09,1982,26.01,8393057,68674687,65980270,47775835,56068021,72461408
8233,Nyeri,Ruring'u,Townhouse,5,3,2875,70958127,3.11,2009,13.98,-2547406,74738615,68125706,59591768,86763507,58893553
8234,Kericho,Ainamoi,Villa,5,2,4739,82123325,1.78,2007,39.8,8151161,91633727,67083831,105579920,67636455,73727835
8235,Malindi,Shela,Mansion,5,3,2143,16917440,1.39,2012,3.28,-954188,17338283,21439667,21569526,17534723,18013766
8236,Malindi,Sabaki,Mansion,5,3,1207,26674884,1.18,1995,37.72,-5086010,23262816,27338669,26151632,28403971,26177578
8237,Machakos,Mlolongo,Townhouse,4,3,780,12462820,1.8,2000,35.08,3185764,10851155,14044495,12841847,14383707,12542043
8238,Mombasa,Changamwe,Apartment,6,4,2039,87284080,3.41,1985,48.86,2132879,85931399,91323055,100310149,74868196,92884778
8239,Nakuru,Free Area,Townhouse,3,3,4120,94898436,1.79,2007,26.24,-6884467,123097598,117506883,81862442,80781955,119288617
8240,Thika,Juja,Villa,3,1,2361,27959364,3.17,1980,8.06,-3246219,32077284,28578655,34821280,35185051,32875768
8241,Kericho,Kipkelion,Bungalow,5,1,4528,64846098,1.59,1980,20.11,-10555728,83132958,67983770,58662475,61068569,60125767
8242,Nakuru,London,Mansion,2,2,3926,32048435,4.0,1992,24.84,5576349,40400242,34012625,32878063,32338856,37766693
8243,Kericho,Litein,Apartment,4,3,2080,88168111,3.88,1995,27.98,25211308,77771916,109491149,100116397,112728622,80966461
8244,Kisumu,Nyalenda,Townhouse,2,1,2445,59831905,1.16,2005,19.05,15631894,65996566,70309710,58460446,72593004,60962076
8245,Eldoret,Pioneer,Villa,6,2,703,54463962,1.36,1988,6.16,-809391,58403444,61892258,70666194,49494868,56156924
8246,Nyeri,Ruring'u,Mansion,3,1,976,42203145,2.23,2009,10.54,-3787598,52073410,52479099,44648664,52370757,53249639
8247,Mombasa,Nyali,Villa,4,1,535,57825659,4.71,2015,36.68,-4081613,73085213,66272405,47978743,51623337,64086455
8248,Mombasa,Likoni,Villa,1,1,1995,51316568,3.02,2011,31.05,-2884927,47095120,65941038,64398947,54901757,56909621
8249,Eldoret,Pioneer,Mansion,3,2,3392,60718867,2.36,1994,1.22,935406,63429662,78523458,55056077,61681352,78477696
8250,Nairobi,Westlands,Apartment,3,2,4328,41765128,4.56,2017,20.08,-5456933,35340199,48431953,47049188,40397079,44111493
8251,Thika,Kimathi,Apartment,6,3,4869,95718746,2.58,1984,10.9,3560433,82170973,117853978,117277453,114714371,118668904
8252,Thika,Ruiru,Townhouse,2,2,2569,76012828,3.61,2000,13.24,-6272110,82028396,93383756,80753967,74840213,67137242
8253,Kisumu,Lolwe,Villa,5,4,4540,40246616,2.22,2004,12.92,210368,42719956,36343890,47028325,49067871,35070228
8254,Machakos,Katani,Townhouse,6,6,2971,94237817,1.56,1986,7.76,-17831158,93428182,102239887,98029639,120808020,107699375
8255,Thika,Makongeni,Villa,2,2,552,78758775,4.93,2023,17.9,-7255327,87047112,97959218,73963233,100821418,100730649
8256,Nyeri,Kamakwa,Bungalow,2,2,1834,70550153,3.86,2018,39.28,-547794,78886788,70236705,78078025,62149507,62573985
8257,Thika,Ruiru,Townhouse,4,3,4432,57503001,2.03,2023,41.22,2334847,59485211,63769150,56582790,68016337,48264335
8258,Eldoret,Annex,Mansion,3,2,3564,92852529,2.16,2010,22.71,15932181,94542284,114833309,78375925,99002320,89936104
8259,Kisumu,Nyalenda,Bungalow,2,2,2753,5546411,3.61,2022,1.87,-351863,4997438,5638184,4829135,5489784,5904795
8260,Nairobi,Lavington,Townhouse,6,1,4804,96445348,4.66,2014,12.41,13007971,96248964,84186460,82230472,94558463,97207385
8261,Kericho,Litein,Bungalow,5,2,4195,59584782,1.0,1981,13.12,-9366290,73943659,48889337,70018978,55424659,54312900
8262,Kisumu,Milimani,Villa,6,3,3632,81549162,3.38,1999,24.96,-448655,65418060,94599067,81819201,76496798,76081615
8263,Kisumu,Lolwe,Townhouse,2,2,2462,39826940,3.86,2014,42.79,9394811,32743329,33535842,42546033,35408399,33383918
8264,Nyeri,Mathari,Mansion,5,2,2685,34104541,1.14,2006,15.36,6391916,35092739,41789604,41897367,30254320,30616978
8265,Kericho,Kipkelion,Townhouse,6,2,3139,68847367,3.41,1992,40.31,-5645978,72024120,81931711,69876805,89286416,80019339
8266,Machakos,Kangundo,Mansion,1,1,4963,53856852,3.07,2005,15.23,9145955,58536031,63200230,59395806,58263464,59448416
8267,Machakos,Athi River,Townhouse,4,2,2197,13535527,1.83,1983,30.68,786052,12023757,14262835,14148442,15649971,11031373
8268,Malindi,Shela,Villa,1,1,4725,68854711,4.91,2010,8.47,-7451059,87609290,72092199,75747475,59599743,72311072
8269,Thika,Ruiru,Mansion,5,5,1639,60612795,4.07,1992,39.66,3483599,62526473,63522502,76630934,77374013,74447678
8270,Nyeri,Kamakwa,Apartment,5,3,1236,89133828,4.11,2000,1.82,2547086,74358216,83405343,72715909,115865285,92823406
8271,Machakos,Kangundo,Villa,5,3,2603,25056536,4.49,1993,49.76,6158356,23210565,27704426,28797682,28312969,23984846
8272,Kericho,Motobo,Apartment,6,3,4075,9647524,3.77,1983,49.11,513060,12026751,11734199,10365067,9930612,10853066
8273,Nakuru,Kiamunyi,Apartment,5,1,1470,72204134,1.5,2023,35.9,20673620,74112918,81319801,81640131,75556531,72793058
8274,Kisumu,Lolwe,Townhouse,3,3,3445,83998696,1.26,1998,39.61,10100350,98508318,98796465,108425563,102199509,77738347
8275,Nyeri,Skuta,Mansion,6,3,4149,57379389,4.71,2010,11.84,10755779,55862035,64097318,63661917,59811950,46212281
8276,Kisumu,Milimani,Mansion,1,1,4416,30896090,3.04,1988,6.52,-5957541,25919658,35401411,26520968,28312013,35096469
8277,Nakuru,Kiamunyi,Bungalow,6,3,3790,83832862,2.14,1990,47.85,-10294497,105480226,103270952,85732859,70538081,99483681
8278,Kericho,Litein,Townhouse,4,3,3138,30439205,3.62,2021,1.83,3129215,37424898,28955358,32160508,32202257,38848536
8279,Nakuru,Naka,Apartment,4,3,629,75455141,2.42,2001,32.34,5142433,76206313,94807196,76822703,65755836,75789305
8280,Malindi,Sabaki,Townhouse,2,1,2990,70020423,4.81,2004,13.55,11861709,84544424,59271908,70922069,64071208,79019539
8281,Mombasa,Likoni,Mansion,1,1,4490,65939398,2.21,2004,18.79,1719307,63392629,67305323,53688881,79031116,54684141
8282,Thika,Kiganjo,Townhouse,4,1,3578,55366153,2.8,2017,5.1,10221014,71921665,48367850,69216968,52416476,65098573
8283,Mombasa,Nyali,Bungalow,3,3,2874,60770624,1.44,2015,41.84,-1969076,55554061,64135259,56223765,51556412,50962677
8284,Kisumu,Lolwe,Townhouse,1,1,3239,98341100,4.44,1997,2.51,16726944,96670731,105726344,82290226,85648950,95373145
8285,Nakuru,Kiamunyi,Villa,1,1,3449,65838158,1.6,2008,49.69,-7363603,73381389,71005303,73469802,69140534,69767070
8286,Machakos,Mlolongo,Mansion,5,1,3673,8101287,1.53,2022,25.88,-1338813,7850692,7226196,9607208,7314716,9670305
8287,Kisumu,Nyamasaria,Villa,6,3,3803,56488393,2.86,2009,45.23,1200218,50931779,64235015,49931843,66243137,59851835
8288,Nyeri,King'ong'o,Apartment,2,1,3551,68756100,4.87,1990,31.62,9391230,69005427,65849191,82776813,65192257,56325792
8289,Eldoret,Pioneer,Apartment,3,2,3906,37505404,4.18,1980,45.15,1496414,34166473,30789040,43250598,44226021,35660622
8290,Nyeri,Skuta,Apartment,6,1,2142,20583578,4.92,1991,18.82,-4056336,22422259,25303809,21676881,18131851,19846002
8291,Thika,Juja,Townhouse,2,2,3789,63131238,1.53,1989,12.26,-4416238,64508126,58132523,62610216,64036296,50699052
8292,Nyeri,Mathari,Mansion,1,1,556,73781706,1.35,2014,41.39,-5919001,82357709,79185494,65357086,89299545,59825898
8293,Eldoret,Annex,Townhouse,1,1,3306,11770251,2.65,2006,20.56,1513703,15176416,14014711,9746704,11102645,14232182
8294,Kericho,Litein,Apartment,5,1,3249,42334534,2.27,1995,8.92,527872,53990422,34286243,44274033,42879776,35691646
8295,Kericho,Ainamoi,Townhouse,3,3,1351,18139486,2.76,2003,42.53,-3133660,22820758,23462744,20708492,18087664,21968434
8296,Eldoret,Pioneer,Mansion,1,1,4842,30042639,4.53,2014,31.82,2855225,29637600,32884136,31289585,35593520,38929853
8297,Malindi,Sabaki,Apartment,4,4,3815,6450874,4.98,1982,9.62,-651667,7911740,7690725,6161260,7207207,6825446
8298,Machakos,Kangundo,Townhouse,4,3,2771,62325235,4.84,2022,47.13,-5749852,74717698,50077750,57540735,63902569,64570130
8299,Kisumu,Nyamasaria,Bungalow,2,1,2360,86745426,1.49,2019,28.31,-5737558,110221456,111078230,84755526,70327672,94008207
8300,Nairobi,Karen,Mansion,2,2,3115,67872437,1.62,2011,5.59,14330304,66034531,55777399,59130156,81165199,74242569
8301,Mombasa,Mtwapa,Townhouse,1,1,2349,53029899,3.22,2009,17.72,8703648,65283735,65758590,60256867,50383413,62392765
8302,Machakos,Matuu,Townhouse,6,3,4400,58277742,4.72,1984,10.92,-5434328,67757972,70687020,56058014,63932646,72643426
8303,Machakos,Kangundo,Villa,2,1,4148,77782652,4.09,1988,27.59,2206219,87290540,71771938,90645726,99520031,73531879
8304,Nyeri,Ruring'u,Villa,6,2,4927,8946855,2.61,1988,23.18,-1344043,10497845,11505993,7866661,7655781,10145200
8305,Machakos,Mlolongo,Apartment,1,1,1133,21804943,3.72,1990,29.93,-4010700,26021126,27572254,20361588,27699093,26886165
8306,Kericho,Kipkelion,Villa,6,6,2149,78312380,1.56,2014,14.53,10525170,97836301,64500748,85174715,69303630,91472895
8307,Malindi,Watamu,Bungalow,4,3,613,54442674,3.67,1989,22.5,-2534914,57218474,52354105,54635069,45730376,66688250
8308,Thika,Ruiru,Bungalow,2,2,1816,14562509,1.23,1999,7.96,-2550445,15067791,13533455,17191518,15974600,11787161
8309,Kisumu,Milimani,Villa,5,5,2350,84649908,2.02,2016,6.86,24723819,84567183,82638268,70588066,80726130,91118837
8310,Nakuru,Naka,Villa,3,3,4812,29412706,3.25,2003,12.25,-2653289,27859098,36104288,29487757,33880987,27256898
8311,Kericho,Kipkelion,Townhouse,1,1,2852,56691174,3.7,2005,40.27,14901663,66282956,58717273,57526333,57771784,66146017
8312,Nyeri,Kamakwa,Mansion,2,1,1433,34458044,3.7,2008,45.67,8505732,30305302,36631783,32286229,28079137,35539745
8313,Malindi,Ganda,Apartment,3,3,1507,55801376,1.81,2023,11.12,13001292,49713656,66052937,66594774,50066102,67720477
8314,Machakos,Matuu,Mansion,6,2,1218,43759764,4.69,2009,29.29,-6779609,54776753,50043436,42160960,42455088,43401627
8315,Eldoret,West Indies,Bungalow,2,2,4618,50490858,4.95,2005,41.28,3171539,40953150,40754450,57698838,60325903,63013100
8316,Kisumu,Mamboleo,Apartment,6,1,4640,57486077,1.74,2004,44.5,5634127,65060112,56708512,70405713,65279369,74584726
8317,Thika,Kiganjo,Mansion,1,1,2823,63873508,4.65,1989,31.86,2111058,61818087,73083371,53657006,78114950,60270254
8318,Nairobi,Lavington,Mansion,4,2,3743,23117677,4.06,2009,2.88,-222851,19187537,23498414,23949370,18943099,28943488
8319,Nakuru,Lanet,Bungalow,5,3,1079,72653323,2.5,1995,39.94,-12525947,90580642,58589937,63546104,74520654,66769527
8320,Malindi,Watamu,Mansion,3,3,4176,22064768,1.56,2005,42.89,479080,25695498,24155745,18753304,22861209,27122948
8321,Nairobi,Lavington,Townhouse,6,3,3700,37097039,4.55,1988,8.72,8042920,45783282,43135689,32525600,29979161,35723457
8322,Eldoret,Annex,Mansion,6,6,2986,79199539,2.06,2018,15.79,5932183,81175711,83467805,92500828,90487724,95019485
8323,Eldoret,West Indies,Mansion,4,4,1302,78446876,3.89,2012,24.9,5992164,71117256,84298984,76343648,86275076,91001426
8324,Eldoret,West Indies,Villa,6,1,3505,18363079,4.27,2012,3.17,2620528,19956350,15910909,20268523,20774162,15041734
8325,Nyeri,Kamakwa,Apartment,4,4,4327,75227355,4.76,2009,3.67,783247,82683662,61821014,83295632,81398619,94378254
8326,Nairobi,Kilimani,Townhouse,1,1,4961,76341638,1.11,1985,21.15,21057686,72206831,77239277,95968263,95847427,90376526
8327,Kisumu,Nyamasaria,Townhouse,1,1,927,65563118,3.49,1993,26.91,18543375,83412166,54582119,72590820,72852309,54391173
8328,Machakos,Kangundo,Villa,6,4,769,99964257,1.39,2006,43.38,-3292261,99509823,116397919,115266759,111037686,115393812
8329,Machakos,Kangundo,Apartment,4,3,3712,4345284,2.05,2017,7.17,-129806,3549164,4652786,4645187,3642468,4472061
8330,Thika,Juja,Apartment,5,2,1956,89443563,1.13,1988,13.2,17933853,94392977,95157808,109854072,113478159,86013608
8331,Nyeri,Kamakwa,Mansion,6,6,2974,61656000,3.85,2012,4.95,5772329,67061415,55829089,73055821,68549353,79931911
8332,Malindi,Shela,Townhouse,1,1,1276,22406271,1.09,2006,37.24,4131277,28785761,26148704,21897762,17984314,17945614
8333,Eldoret,Langas,Apartment,3,1,1708,51284269,4.93,2018,39.67,4618511,55441864,42077578,45201175,41189763,57658628
8334,Kisumu,Mamboleo,Apartment,4,2,1084,82550808,1.09,2019,43.08,11842306,75078807,86200588,88932319,72181724,74227594
8335,Nakuru,Free Area,Villa,6,1,3843,55438002,4.27,2018,33.18,11246584,48466268,45335387,68610143,50904593,59323565
8336,Kisumu,Nyamasaria,Mansion,6,1,2031,13744162,1.16,2001,16.32,2498037,16781619,13351343,15466391,12966663,13422089
8337,Nakuru,Kiamunyi,Apartment,1,1,4316,90592488,4.99,2023,22.71,-6081998,91151626,115656396,75782759,102662645,78292078
8338,Eldoret,Pioneer,Bungalow,3,3,1019,14346695,4.8,2006,11.33,2987258,12660405,15639763,15921057,16115868,15133189
8339,Machakos,Katani,Mansion,5,1,2150,51391414,2.22,2007,44.0,6922473,47445097,63055725,55011020,43324136,65338907
8340,Nakuru,Naka,Mansion,1,1,4804,63205079,3.6,2000,45.39,-8788867,59987375,78028291,53822033,72635617,54231803
8341,Nairobi,Westlands,Villa,1,1,2334,30772395,2.73,2019,48.57,-257626,34496149,38194509,29732715,30149304,31291888
8342,Thika,Ruiru,Apartment,2,1,2287,40895669,2.66,2017,4.52,6846140,33444854,53124877,33163818,44846978,45107865
8343,Thika,Juja,Apartment,4,3,3867,73058954,4.09,1980,43.04,9895628,80096763,86966176,90785440,58876113,88116071
8344,Nyeri,Mathari,Bungalow,5,2,2364,53146073,4.27,1989,25.42,313348,49959929,55205135,46977696,56724495,62117282
8345,Machakos,Mlolongo,Townhouse,2,2,2943,23451167,2.04,1988,12.62,88363,28017902,22128054,20237247,19798676,21742227
8346,Kericho,Ainamoi,Bungalow,2,2,4381,10931015,4.68,2006,15.02,-37608,11251312,10290040,9854068,9290162,12371511
8347,Nyeri,Skuta,Apartment,4,1,958,34177216,1.48,1984,4.65,9646664,42909875,31661231,42076486,40053787,36962751
8348,Nakuru,London,Apartment,6,6,1249,22394579,4.97,1994,27.91,4001014,23136617,25465414,24300350,20549262,26833476
8349,Nairobi,Westlands,Villa,4,3,966,28699347,4.55,2021,10.56,6735960,24588078,27359277,26312126,24689170,23248143
8350,Nakuru,Free Area,Townhouse,3,3,2198,23092946,2.71,2000,26.02,2682630,20882668,29397157,23188529,18805697,18500201
8351,Nairobi,Runda,Villa,5,1,1230,45412367,2.99,2015,1.39,-6504226,42994589,57313499,45353337,57781215,37333112
8352,Kericho,Litein,Bungalow,4,4,2586,6102481,2.69,2003,21.23,1223780,6165014,4884675,7438391,6409177,5268756
8353,Nakuru,Kiamunyi,Apartment,2,2,2730,75634771,1.13,1999,35.7,14218202,84920128,82598888,82402053,89447967,87413531
8354,Nyeri,Ruring'u,Villa,4,3,4192,34968169,4.16,2007,11.17,6892642,36766890,32332670,28814640,38131060,31205343
8355,Eldoret,Langas,Villa,5,3,501,45728636,4.59,2016,17.46,9899458,55160354,46261230,54944327,57437899,37820087
8356,Mombasa,Likoni,Villa,1,1,1465,11487092,4.22,1997,14.99,2676045,12417536,12883256,14830810,13101159,14617010
8357,Machakos,Mlolongo,Mansion,6,2,3852,42324564,1.73,1996,2.32,-1566263,43365048,37629930,34617225,45597268,47939149
8358,Thika,Kiganjo,Mansion,6,6,4308,52890154,1.74,1989,38.04,-379206,52784153,67301409,66455898,65359713,49288875
8359,Thika,Kiganjo,Bungalow,3,2,3581,77979514,1.02,1983,6.04,-4894758,81897682,91715717,80332543,86797625,99138165
8360,Kericho,Motobo,Apartment,6,1,2344,77793905,4.4,1988,1.04,18454003,70219050,79777777,91604129,80044913,75630561
8361,Thika,Makongeni,Bungalow,3,2,1401,34690965,2.1,1996,49.13,9096166,40408324,33771182,28825884,31526540,37332113
8362,Kericho,Kapsoit,Bungalow,6,5,724,10824206,4.08,1991,24.71,-1347421,12710710,12705765,10859566,12496171,9311619
8363,Thika,Juja,Apartment,1,1,790,61673801,1.63,2003,3.77,-8195959,58811910,73732733,57983975,79818160,71488291
8364,Thika,Juja,Mansion,3,3,3127,80220518,2.73,2021,42.84,22901996,78738278,71406394,76818718,75099177,79222580
8365,Nakuru,Naka,Bungalow,1,1,739,59242391,4.12,2014,11.86,2556318,56564263,75444689,63193057,69892762,50398738
8366,Nyeri,Kamakwa,Villa,1,1,2979,10720624,3.88,1989,20.59,-658130,10656565,11083709,13548860,11893832,9139841
8367,Malindi,Ganda,Townhouse,6,3,672,43209893,2.48,2016,5.13,-5232640,38732238,55506053,46032545,48489145,42879397
8368,Malindi,Shela,Villa,3,3,2655,61415902,4.0,2007,25.95,10574083,63185710,75809871,64697564,75475904,54867051
8369,Kisumu,Lolwe,Mansion,3,3,2342,25817755,3.72,2006,44.59,6659239,30296320,25155238,22375856,21963556,31444732
8370,Kisumu,Lolwe,Apartment,6,1,1006,95973877,3.54,1987,48.74,8795933,122797746,98470353,99917334,122911242,97200243
8371,Mombasa,Changamwe,Apartment,4,3,1841,9725382,3.59,2011,18.13,2806953,8477114,9823526,8926261,8080815,12321150
8372,Thika,Kimathi,Villa,6,2,3603,32955495,4.72,2001,47.57,-2883520,41614270,26418497,42792383,28380376,30406089
8373,Thika,Kimathi,Bungalow,1,1,921,10755141,1.87,2019,46.51,2927300,13692666,10101975,13166429,11244233,11552006
8374,Thika,Juja,Mansion,5,1,3457,51547270,2.1,2022,10.57,8138299,55703492,43560891,57401261,48104102,61848687
8375,Eldoret,Kapsoya,Bungalow,6,4,1805,66344004,4.01,1992,30.39,-322990,79334118,66986772,74623112,69532989,77272187
8376,Eldoret,Pioneer,Bungalow,2,2,4918,89893862,4.31,2011,8.18,24467097,83382147,75553162,108981864,109866677,80946321
8377,Nairobi,Karen,Apartment,5,1,564,58890148,2.5,1991,42.47,-2992421,59460846,53201903,64872385,49112315,61108755
8378,Eldoret,Kapsoya,Villa,4,4,3076,49951583,1.55,1995,1.53,-3663914,48427419,59437308,50693860,48940526,57685713
8379,Thika,Makongeni,Townhouse,3,3,1242,90201606,3.61,2008,20.72,-5943891,72471051,91924385,82651287,98350452,90271814
8380,Nyeri,Mathari,Townhouse,4,3,522,29190094,2.05,1993,36.87,4048945,30289212,37768699,31377729,35524240,24983453
8381,Nyeri,Kamakwa,Townhouse,6,3,746,80924077,3.18,1998,41.21,-13887432,80784455,98847174,103509659,92498295,96882834
8382,Nakuru,Free Area,Townhouse,6,3,4714,97166677,2.53,2020,37.77,21233687,111388239,105498646,115398443,118789828,110258536
8383,Mombasa,Changamwe,Townhouse,2,1,2475,65761445,2.56,2016,47.62,5198547,77076367,56717517,59539028,59502957,67995600
8384,Kericho,Kipkelion,Apartment,4,3,1301,34779616,3.61,1986,40.66,-203396,42020188,34578228,31962748,44885858,32670843
8385,Nyeri,Kamakwa,Apartment,1,1,587,6387853,3.96,2012,10.02,585747,8010834,8049841,5391450,6504857,6870136
8386,Machakos,Kangundo,Mansion,4,2,4918,61691559,4.73,1981,1.1,1216592,72350454,56705751,71665769,54729813,52601943
8387,Thika,Kimathi,Apartment,6,6,2387,34269553,4.18,2022,49.96,2954409,33644550,42535565,34522575,42561281,36448021
8388,Malindi,Ganda,Townhouse,2,1,4477,43759992,1.57,2002,19.05,8951584,41287756,35508348,39064320,54842769,49639288
8389,Malindi,Shela,Townhouse,2,2,2395,7009696,2.46,2010,10.9,1596947,5932987,7958758,6614429,7261173,8956882
8390,Kericho,Kapsoit,Townhouse,5,1,4674,59567031,4.77,1989,1.71,-1681913,49890026,48259590,75364114,76019101,75410901
8391,Nyeri,Kamakwa,Villa,5,4,3669,57388915,4.15,1999,43.77,9768880,72778798,55467802,68297905,60537207,51963947
8392,Machakos,Kangundo,Townhouse,2,2,1039,78023320,4.32,1980,30.17,13863695,67835534,88262461,77345913,100750953,71287642
8393,Machakos,Athi River,Townhouse,3,3,1762,27415755,4.72,2017,37.61,-2316830,33842217,29702491,34831015,28509231,24373662
8394,Eldoret,West Indies,Bungalow,5,1,2390,85733676,3.7,1995,17.84,4051763,68761392,83491988,102932018,86931069,82394350
8395,Nyeri,Mathari,Apartment,1,1,2705,19789411,1.93,1985,28.12,-1692029,18503811,20742652,22196226,19855186,19000851
8396,Nakuru,Kiamunyi,Townhouse,4,2,4773,65681722,1.14,1989,21.24,18865966,57506707,83284758,75973668,72789840,56197690
8397,Nakuru,Free Area,Apartment,3,2,1322,48812945,1.25,1992,35.04,-663963,57088202,62550784,51014184,55840174,58040191
8398,Nairobi,Kilimani,Townhouse,5,5,1204,20247236,1.62,2023,33.85,1682885,19470186,24643429,24207405,25549046,20719441
8399,Nakuru,Kiamunyi,Mansion,1,1,2254,3948783,1.64,2010,13.58,964926,4271591,4286913,4525725,4717322,5074010
8400,Nyeri,Skuta,Apartment,5,4,1577,8253614,4.05,2009,25.63,-1092827,9254384,8152677,7247283,7252346,9710992
8401,Eldoret,Kapsoya,Mansion,5,1,4510,48682430,4.19,2021,15.19,-2622841,41474110,40092663,55297394,49056961,59416705
8402,Kericho,Motobo,Bungalow,3,3,4380,9142604,1.26,1992,8.86,2113397,10231662,10129906,10292865,8931055,9346818
8403,Nairobi,Runda,Bungalow,4,1,1283,20337643,4.24,1998,19.09,5723139,19381993,21844302,24723480,16278056,25245673
8404,Malindi,Watamu,Villa,6,5,3623,91831621,4.53,2006,6.83,-18065522,76755255,102708313,81606128,91325404,79543876
8405,Kericho,Litein,Bungalow,6,2,4603,7323766,1.95,1985,30.86,477991,6031682,5970776,9090528,8532272,7351318
8406,Nyeri,Skuta,Townhouse,6,1,1112,97840633,4.34,2009,36.45,24600444,101590471,108338436,86670144,127058870,88456654
8407,Nyeri,King'ong'o,Mansion,2,1,4884,47697299,4.77,2004,40.84,-229120,53282461,39024079,38838512,40940526,46135142
8408,Machakos,Mlolongo,Bungalow,5,2,3932,36562319,3.33,2021,14.29,-3207416,44434172,39887678,41736992,36736595,45434138
8409,Malindi,Watamu,Villa,5,2,3186,58102996,4.94,1993,34.51,10316337,53672102,49232045,72846422,71052708,56171212
8410,Thika,Ruiru,Bungalow,1,1,3436,56555844,1.7,2016,25.73,16860923,55099812,67931965,64508912,45801077,60429087
8411,Kisumu,Nyalenda,Townhouse,2,1,3870,52932393,3.53,2007,12.22,15371312,50793385,63008381,50901097,63468379,46126084
8412,Nairobi,Kilimani,Bungalow,1,1,2081,40182122,3.61,2020,46.48,775985,47237973,44486937,37718208,46477261,43282008
8413,Nairobi,Kilimani,Apartment,4,3,2146,57831924,1.46,1989,9.77,-10462851,63517923,51158431,54921651,64229933,49100865
8414,Nakuru,Naka,Mansion,6,6,1633,81430159,1.29,2014,47.46,-770665,89867951,98737441,85379415,77007652,74478196
8415,Kisumu,Nyalenda,Villa,6,2,4672,95810914,1.31,2021,49.69,20024935,114338773,117944568,112177001,119225517,99014901
